"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular localization","GO:0051641","0.005729175553520604","2.241907869885636","1165","230","68","6539","YLR083C,YFL045C,YEL006W,YGR257C,YLR372W,YDL192W,YMR125W,YDL212W,YPL210C,YBR172C,YOR027W,YGR128C,YPL176C,YNL015W,YDR381W,YOR262W,YFL039C,YBR102C,YEL031W,YOR122C,YLR396C,YPL178W,YPR149W,YLR429W,YDR155C,YMR258C,YJL154C,YLR064W,YDR432W,YDL116W,YMR203W,YJL110C,YLR242C,YBR283C,YDR009W,YKL077W,YDR153C,YLR292C,YGL097W,YDR159W,YGL002W,YIL143C,YBR162W-A,YBR077C,YEL005C,YBR034C,YKR016W,YDR357C,YJL012C,YOR045W,YOR018W,YBR171W,YBR170C,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YPR051W,YBR264C,YDR138W,YBR165W,YLR309C,YNL287W,YKR065C,YNL070W,YDR254W"
"GO:BP","establishment of localization in cell","GO:0051649","0.01877585160567473","1.7264003558280454","859","230","53","6539","YLR083C,YFL045C,YEL006W,YGR257C,YLR372W,YDL192W,YMR125W,YDL212W,YPL210C,YBR172C,YOR027W,YGR128C,YPL176C,YDR381W,YOR262W,YFL039C,YBR102C,YOR122C,YLR396C,YPL178W,YMR258C,YJL154C,YDR432W,YDL116W,YMR203W,YLR242C,YBR283C,YKL077W,YDR153C,YLR292C,YGL097W,YDR159W,YGL002W,YIL143C,YBR077C,YBR034C,YKR016W,YJL012C,YOR045W,YBR171W,YBR170C,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YBR264C,YDR138W,YBR165W,YNL287W,YKR065C,YNL070W"
"GO:BP","protein folding","GO:0006457","0.024470389852327346","1.611359111589534","124","230","15","6539","YJL008C,YPL106C,YDL212W,YMR186W,YOR027W,YNL281W,YJR051W,YDR155C,YML130C,YDR493W,YIL142W,YLR200W,YCR060W,YAL053W,YDR304C"
"GO:BP","protein transport","GO:0015031","0.02454828373518132","1.6099788656752396","648","230","43","6539","YFL045C,YDL192W,YDL212W,YPL210C,YOR027W,YPL176C,YNL015W,YOR262W,YFL039C,YBR102C,YEL031W,YLR396C,YPR149W,YDR155C,YMR258C,YJL154C,YLR064W,YDL116W,YMR203W,YBR283C,YKL077W,YDR153C,YLR292C,YGL097W,YDR159W,YGL002W,YBR162W-A,YBR077C,YKR016W,YOR045W,YOR018W,YBR171W,YBR170C,YOL013C,YPL259C,YPL051W,YOR132W,YBR264C,YBR165W,YLR309C,YNL287W,YKR065C,YNL070W"
"GO:BP","intracellular transport","GO:0046907","0.027895841927189028","1.5544605265707108","804","230","50","6539","YLR083C,YFL045C,YEL006W,YGR257C,YLR372W,YDL192W,YMR125W,YDL212W,YPL210C,YBR172C,YOR027W,YGR128C,YPL176C,YDR381W,YOR262W,YFL039C,YOR122C,YLR396C,YPL178W,YMR258C,YJL154C,YDR432W,YDL116W,YMR203W,YLR242C,YBR283C,YKL077W,YDR153C,YLR292C,YGL097W,YDR159W,YGL002W,YIL143C,YBR077C,YBR034C,YKR016W,YJL012C,YOR045W,YBR171W,YBR170C,YOL013C,YPL259C,YPL051W,YOR132W,YBR264C,YDR138W,YBR165W,YNL287W,YKR065C,YNL070W"
"GO:BP","protein localization","GO:0008104","0.03321153265620612","1.4787110819814395","854","230","52","6539","YLR083C,YFL045C,YDL192W,YDL212W,YPL210C,YOR027W,YPL176C,YNL015W,YOR262W,YFL039C,YBR102C,YEL031W,YOR122C,YLR396C,YPR149W,YDR155C,YMR258C,YJL154C,YLR064W,YDL116W,YMR203W,YJL110C,YBR283C,YDR009W,YKL077W,YDR153C,YLR292C,YGL097W,YDR159W,YGL002W,YBR162W-A,YBR077C,YEL005C,YKR016W,YDR357C,YOR045W,YOR018W,YBR171W,YBR170C,YOL013C,YBR160W,YPL259C,YPL051W,YOR132W,YPR051W,YBR264C,YBR165W,YLR309C,YNL287W,YKR065C,YNL070W,YDR254W"
"GO:CC","intracellular anatomical structure","GO:0005622","2.1054666431089774e-11","10.676651634713181","5217","231","222","6566","YOL090W,YLR083C,YFL045C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YKL204W,YJL008C,YBR025C,YDR441C,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YPR010C-A,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOR027W,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YLR192C,YNL015W,YKL179C,YDR381W,YOR262W,YOR261C,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YOR122C,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YLR429W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YGR054W,YKL060C,YML130C,YEL014C,YOL159C-A,YPR041W,YNL110C,YBR203W,YGL009C,YLR064W,YOR302W,YLR418C,YIL070C,YKL029C,YNL301C,YOR145C,YDR432W,YDL116W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YLR045C,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YDR272W,YLR292C,YGL245W,YKL119C,YIL142W,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YMR260C,YGL002W,YJR003C,YBR101C,YPR163C,YIL143C,YNL001W,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YDL238C,YER029C,YER030W,YNL138W,YBR034C,YDR071C,YFR010W,YDR194C,YKL079W,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YHR033W,YOR045W,YBR202W,YLR421C,YOR018W,YLR199C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YGR061C,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YER021W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL091W,YFL022C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","cytoplasm","GO:0005737","7.925327915628082e-9","8.100982759520107","4439","231","199","6566","YLR083C,YFL045C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YEL006W,YDR143C,YKL204W,YJL008C,YBR025C,YDR441C,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YPR010C-A,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOR027W,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YPL176C,YLR192C,YNL015W,YKL179C,YOR262W,YOR261C,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YOR122C,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YLR429W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YGR054W,YKL060C,YML130C,YEL014C,YOL159C-A,YPR041W,YNL110C,YBR203W,YGL009C,YLR064W,YOR302W,YIL070C,YKL029C,YNL301C,YOR145C,YDR432W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YLR045C,YKR071C,YJL197W,YLR242C,YBR283C,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YPL162C,YDR153C,YDR272W,YLR292C,YGL245W,YKL119C,YIL142W,YGL097W,YPR083W,YDR159W,YCR093W,YMR260C,YGL002W,YJR003C,YBR101C,YPR163C,YIL143C,YNL001W,YJL026W,YDL148C,YDL147W,YKL067W,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YDL238C,YER029C,YNL138W,YBR034C,YDR071C,YDR194C,YKL079W,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YHR033W,YOR045W,YBR202W,YLR421C,YOR018W,YLR199C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YGR061C,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL091W,YFL022C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","intracellular organelle","GO:0043229","8.272619043002026e-7","6.0823569746248145","4668","231","201","6566","YOL090W,YLR083C,YFL045C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YKL204W,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YLR192C,YNL015W,YKL179C,YDR381W,YOR262W,YOR261C,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YOR122C,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YLR429W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YGR054W,YKL060C,YML130C,YOL159C-A,YPR041W,YNL110C,YBR203W,YGL009C,YLR064W,YLR418C,YIL070C,YKL029C,YNL301C,YOR145C,YDR432W,YDL116W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YLR045C,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YLR292C,YGL245W,YKL119C,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YMR260C,YGL002W,YJR003C,YPR163C,YIL143C,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YER029C,YER030W,YNL138W,YBR034C,YDR194C,YKL079W,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YOR045W,YBR202W,YLR421C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","organelle","GO:0043226","8.757088014994062e-7","6.057640285300414","4670","231","201","6566","YOL090W,YLR083C,YFL045C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YKL204W,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YLR192C,YNL015W,YKL179C,YDR381W,YOR262W,YOR261C,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YOR122C,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YLR429W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YGR054W,YKL060C,YML130C,YOL159C-A,YPR041W,YNL110C,YBR203W,YGL009C,YLR064W,YLR418C,YIL070C,YKL029C,YNL301C,YOR145C,YDR432W,YDL116W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YLR045C,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YLR292C,YGL245W,YKL119C,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YMR260C,YGL002W,YJR003C,YPR163C,YIL143C,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YER029C,YER030W,YNL138W,YBR034C,YDR194C,YKL079W,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YOR045W,YBR202W,YLR421C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
